"Timestamp";"DateTime";"Temperature";"CO2";"Humidity";"Noise";"Pressure"
1520979935;"2018-03-13 16:25:35";27.3;571;33;37;804.2
1520980235;"2018-03-13 16:30:35";27.3;581;33;36;804.2
1520980535;"2018-03-13 16:35:35";27.3;577;33;37;804.3
1520980836;"2018-03-13 16:40:36";27.3;576;33;42;804.3
1520981136;"2018-03-13 16:45:36";27.2;576;33;38;804.4
1520981439;"2018-03-13 16:50:39";27.1;573;33;36;804.3
1520981740;"2018-03-13 16:55:40";27.1;570;33;36;804.4
1520982041;"2018-03-13 17:00:41";27.1;578;33;38;804.4
1520982341;"2018-03-13 17:05:41";27;565;33;38;804.4
1520982642;"2018-03-13 17:10:42";27;572;34;37;804.4
1520982942;"2018-03-13 17:15:42";26.9;578;34;37;804.5
1520983241;"2018-03-13 17:20:41";26.8;566;34;37;804.5
1520983545;"2018-03-13 17:25:45";26.8;565;34;37;804.5
1520983846;"2018-03-13 17:30:46";26.7;570;34;38;804.6
1520984146;"2018-03-13 17:35:46";26.7;562;34;37;804.5
1520984447;"2018-03-13 17:40:47";26.6;558;34;42;804.5
1520984751;"2018-03-13 17:45:51";26.6;565;35;46;804.5
1520985050;"2018-03-13 17:50:50";26.5;565;35;42;804.6
1520985350;"2018-03-13 17:55:50";26.5;561;35;44;804.8
1520985655;"2018-03-13 18:00:55";26.4;562;35;36;804.8
1520985955;"2018-03-13 18:05:55";26.3;560;35;37;804.8
1520986255;"2018-03-13 18:10:55";26.2;565;35;36;804.8
1520986559;"2018-03-13 18:15:59";26.1;553;35;36;804.9
1520986859;"2018-03-13 18:20:59";26.1;555;35;38;804.9
1520987159;"2018-03-13 18:25:59";26;538;35;36;804.9
1520987459;"2018-03-13 18:30:59";26;539;35;36;805
1520987764;"2018-03-13 18:36:04";25.9;547;35;40;805
1520988064;"2018-03-13 18:41:04";25.8;543;35;39;805
1520988365;"2018-03-13 18:46:05";25.8;547;35;35;805.1
1520988665;"2018-03-13 18:51:05";25.7;547;35;37;805.2
1520988969;"2018-03-13 18:56:09";25.6;539;35;37;805.3
1520989269;"2018-03-13 19:01:09";25.6;538;35;36;805.4
1520989573;"2018-03-13 19:06:13";25.4;534;35;44;805.4
1520989873;"2018-03-13 19:11:13";25.4;528;36;50;805.4
1520990177;"2018-03-13 19:16:17";25.2;542;36;49;805.5
1520990478;"2018-03-13 19:21:18";25.1;539;36;54;805.6
1520990778;"2018-03-13 19:26:18";25.1;540;36;55;805.6
1520991082;"2018-03-13 19:31:22";25;547;36;42;805.7
1520991382;"2018-03-13 19:36:22";25;532;36;42;805.8
1520991687;"2018-03-13 19:41:27";24.9;543;36;40;805.8
1520991987;"2018-03-13 19:46:27";24.9;537;36;36;805.9
1520992291;"2018-03-13 19:51:31";24.8;531;36;45;806
1520992594;"2018-03-13 19:56:34";24.7;523;36;36;806.1
1520992895;"2018-03-13 20:01:35";24.7;516;37;38;806.1
1520993195;"2018-03-13 20:06:35";24.6;523;37;38;806.2
1520993499;"2018-03-13 20:11:39";24.6;552;37;36;806.3
1520993799;"2018-03-13 20:16:39";24.5;552;37;38;806.3
1520994100;"2018-03-13 20:21:40";24.5;547;37;38;806.3
1520994400;"2018-03-13 20:26:40";24.4;554;37;36;806.3
1520994700;"2018-03-13 20:31:40";24.4;546;37;36;806.5
1520995005;"2018-03-13 20:36:45";24.3;542;37;36;806.5
1520995309;"2018-03-13 20:41:49";24.3;559;37;36;806.5
1520995613;"2018-03-13 20:46:53";24.2;556;37;36;806.6
1520995917;"2018-03-13 20:51:57";24.2;537;37;36;806.6
1520996221;"2018-03-13 20:57:01";24.1;545;37;36;806.7
1520996522;"2018-03-13 21:02:02";24;533;37;35;806.7
1520996826;"2018-03-13 21:07:06";23.9;527;37;39;806.8
1520997126;"2018-03-13 21:12:06";23.8;540;37;40;806.9
1520997426;"2018-03-13 21:17:06";23.7;558;37;39;806.9
1520997727;"2018-03-13 21:22:07";23.6;547;37;39;807
1520998027;"2018-03-13 21:27:07";23.6;547;37;41;807
1520998331;"2018-03-13 21:32:11";23.6;535;37;36;807.1
1520998635;"2018-03-13 21:37:15";23.6;531;38;38;807.1
1520998939;"2018-03-13 21:42:19";23.6;522;38;37;807.1
1520999239;"2018-03-13 21:47:19";23.7;532;38;39;807.2
1520999539;"2018-03-13 21:52:19";23.8;530;38;44;807.3
1520999843;"2018-03-13 21:57:23";23.8;539;38;40;807.3
1521000147;"2018-03-13 22:02:27";23.9;530;38;35;807.3
1521000451;"2018-03-13 22:07:31";23.9;532;38;35;807.4
1521000755;"2018-03-13 22:12:35";23.9;532;38;35;807.4
1521001059;"2018-03-13 22:17:39";23.9;533;38;35;807.4
1521001360;"2018-03-13 22:22:40";23.9;537;38;35;807.4
1521001664;"2018-03-13 22:27:44";23.9;527;38;35;807.4
1521001964;"2018-03-13 22:32:44";23.9;541;38;39;807.5
1521002268;"2018-03-13 22:37:48";23.9;533;38;35;807.4
1521002569;"2018-03-13 22:42:49";23.9;532;38;35;807.4
1521002869;"2018-03-13 22:47:49";23.9;531;38;35;807.4
1521003169;"2018-03-13 22:52:49";23.9;527;38;37;807.5
1521003473;"2018-03-13 22:57:53";23.9;526;38;39;807.5
1521003774;"2018-03-13 23:02:54";23.9;521;38;35;807.5
1521004078;"2018-03-13 23:07:58";23.8;528;38;37;807.5
1521004381;"2018-03-13 23:13:01";23.8;511;38;38;807.5
1521004686;"2018-03-13 23:18:06";23.8;523;38;36;807.6
1521004985;"2018-03-13 23:23:05";23.8;523;38;38;807.6
1521005285;"2018-03-13 23:28:05";23.7;525;38;35;807.6
1521005586;"2018-03-13 23:33:06";23.7;525;38;37;807.6
1521005886;"2018-03-13 23:38:06";23.7;525;38;35;807.6
1521006188;"2018-03-13 23:43:08";23.7;524;38;43;807.6
1521006491;"2018-03-13 23:48:11";23.6;534;38;42;807.6
1521006791;"2018-03-13 23:53:11";23.6;534;38;38;807.6
1521007095;"2018-03-13 23:58:15";23.5;532;38;41;807.6
1521007399;"2018-03-14 00:03:19";23.4;522;38;35;807.6
1521007700;"2018-03-14 00:08:20";23.4;519;38;35;807.6
1521007999;"2018-03-14 00:13:19";23.4;520;38;35;807.6
1521008299;"2018-03-14 00:18:19";23.4;512;38;35;807.6
1521008600;"2018-03-14 00:23:20";23.4;508;38;38;807.6
1521008904;"2018-03-14 00:28:24";23.3;515;38;40;807.6
1521009208;"2018-03-14 00:33:28";23.4;529;39;40;807.6
1521009512;"2018-03-14 00:38:32";23.3;530;39;35;807.6
1521009813;"2018-03-14 00:43:33";23.4;517;39;35;807.6
1521010117;"2018-03-14 00:48:37";23.3;512;39;35;807.6
1521010417;"2018-03-14 00:53:37";23.3;509;39;35;807.5
1521010722;"2018-03-14 00:58:42";23.3;520;39;35;807.5
1521011026;"2018-03-14 01:03:46";23.3;520;39;35;807.5
1521011326;"2018-03-14 01:08:46";23.3;513;39;35;807.5
1521011630;"2018-03-14 01:13:50";23.3;517;39;35;807.5
1521011934;"2018-03-14 01:18:54";23.2;516;39;35;807.5
1521012234;"2018-03-14 01:23:54";23.2;512;39;36;807.5
1521012538;"2018-03-14 01:28:58";23.2;514;39;35;807.6
1521012841;"2018-03-14 01:34:01";23.2;512;39;35;807.6
1521013146;"2018-03-14 01:39:06";23.1;512;39;35;807.6
1521013449;"2018-03-14 01:44:09";23.1;511;39;35;807.7
1521013753;"2018-03-14 01:49:13";23.1;504;39;35;807.7
1521014053;"2018-03-14 01:54:13";23.1;505;39;35;807.7
1521014357;"2018-03-14 01:59:17";23.1;505;39;35;807.7
1521014659;"2018-03-14 02:04:19";23.1;507;39;35;807.6
1521014963;"2018-03-14 02:09:23";23;504;39;35;807.6
1521015267;"2018-03-14 02:14:27";23;494;39;35;807.6
1521015570;"2018-03-14 02:19:30";22.9;499;39;35;807.6
1521015870;"2018-03-14 02:24:30";22.9;495;39;35;807.6
1521016174;"2018-03-14 02:29:34";22.9;505;39;35;807.6
1521016478;"2018-03-14 02:34:38";22.9;496;39;35;807.5
1521016782;"2018-03-14 02:39:42";22.9;498;39;35;807.5
1521017082;"2018-03-14 02:44:42";22.9;503;39;35;807.5
1521017386;"2018-03-14 02:49:46";22.8;499;39;35;807.5
1521017687;"2018-03-14 02:54:47";22.8;504;39;35;807.5
1521017991;"2018-03-14 02:59:51";22.8;514;39;35;807.5
1521018294;"2018-03-14 03:04:54";22.8;499;39;35;807.5
1521018597;"2018-03-14 03:09:57";22.7;494;39;35;807.4
1521018902;"2018-03-14 03:15:02";22.7;500;39;35;807.4
1521019206;"2018-03-14 03:20:06";22.7;507;39;35;807.4
1521019506;"2018-03-14 03:25:06";22.7;499;39;35;807.4
1521019810;"2018-03-14 03:30:10";22.7;491;39;35;807.3
1521020110;"2018-03-14 03:35:10";22.7;494;39;35;807.3
1521020414;"2018-03-14 03:40:14";22.6;491;39;35;807.3
1521020717;"2018-03-14 03:45:17";22.6;486;39;35;807.3
1521021021;"2018-03-14 03:50:21";22.6;487;39;35;807.2
1521021326;"2018-03-14 03:55:26";22.6;485;39;35;807.2
1521021629;"2018-03-14 04:00:29";22.6;484;39;35;807.2
1521021934;"2018-03-14 04:05:34";22.6;489;40;35;807.2
1521022237;"2018-03-14 04:10:37";22.5;489;40;35;807.2
1521022541;"2018-03-14 04:15:41";22.5;491;40;35;807.2
1521022845;"2018-03-14 04:20:45";22.5;490;40;35;807.3
1521023148;"2018-03-14 04:25:48";22.5;480;40;35;807.3
1521023452;"2018-03-14 04:30:52";22.4;486;40;35;807.3
1521023757;"2018-03-14 04:35:57";22.4;484;40;35;807.3
1521024061;"2018-03-14 04:41:01";22.4;483;40;35;807.4
1521024364;"2018-03-14 04:46:04";22.4;488;40;35;807.4
1521024669;"2018-03-14 04:51:09";22.3;488;40;35;807.4
1521024972;"2018-03-14 04:56:12";22.3;484;40;35;807.5
1521025276;"2018-03-14 05:01:16";22.3;481;40;35;807.5
1521025579;"2018-03-14 05:06:19";22.3;476;40;35;807.5
1521025883;"2018-03-14 05:11:23";22.3;487;40;35;807.5
1521026187;"2018-03-14 05:16:27";22.3;483;40;35;807.5
1521026491;"2018-03-14 05:21:31";22.2;485;40;35;807.6
1521026791;"2018-03-14 05:26:31";22.2;486;40;35;807.6
1521027095;"2018-03-14 05:31:35";22.1;487;40;35;807.6
1521027400;"2018-03-14 05:36:40";22.1;476;40;36;807.6
1521027704;"2018-03-14 05:41:44";22.1;478;41;42;807.7
1521028008;"2018-03-14 05:46:48";22;494;41;42;807.7
1521028311;"2018-03-14 05:51:51";22;505;41;47;807.8
1521028614;"2018-03-14 05:56:54";22;494;41;40;807.9
1521028918;"2018-03-14 06:01:58";21.9;502;41;35;807.9
1521029223;"2018-03-14 06:07:03";21.9;503;41;37;808
1521029526;"2018-03-14 06:12:06";21.9;495;41;37;808
1521029830;"2018-03-14 06:17:10";21.8;497;41;42;808.1
1521030130;"2018-03-14 06:22:10";21.8;499;41;38;808.1
1521030434;"2018-03-14 06:27:14";21.8;518;41;43;808.2
1521030738;"2018-03-14 06:32:18";21.8;522;41;46;808.3
1521031042;"2018-03-14 06:37:22";21.8;534;41;48;808.3
1521031346;"2018-03-14 06:42:26";21.7;536;41;46;808.3
1521031646;"2018-03-14 06:47:26";21.7;533;41;36;808.4
1521031951;"2018-03-14 06:52:31";21.7;526;42;37;808.4
1521032254;"2018-03-14 06:57:34";21.6;527;42;38;808.4
1521032558;"2018-03-14 07:02:38";21.6;497;41;47;808.5
1521032861;"2018-03-14 07:07:41";21.4;452;42;35;808.6
1521033165;"2018-03-14 07:12:45";21.4;439;42;35;808.6
1521033470;"2018-03-14 07:17:50";21.3;441;42;35;808.7
1521033774;"2018-03-14 07:22:54";21.3;442;42;35;808.8
1521034078;"2018-03-14 07:27:58";21.3;435;42;35;808.9
1521034381;"2018-03-14 07:33:01";21.2;429;42;36;809
1521034685;"2018-03-14 07:38:05";21.3;445;42;44;809
1521034989;"2018-03-14 07:43:09";21.3;445;42;36;809
1521035292;"2018-03-14 07:48:12";21.3;444;42;36;809.1
1521035596;"2018-03-14 07:53:16";21.3;446;42;35;809.2
1521035899;"2018-03-14 07:58:19";21.4;458;42;35;809.2
1521036202;"2018-03-14 08:03:22";21.4;452;42;35;809.3
1521036507;"2018-03-14 08:08:27";21.4;461;42;35;809.4
1521036811;"2018-03-14 08:13:31";21.4;462;42;40;809.4
1521037115;"2018-03-14 08:18:35";21.5;455;42;37;809.4
1521037419;"2018-03-14 08:23:39";21.5;467;42;36;809.5
1521037722;"2018-03-14 08:28:42";21.5;469;42;36;809.6
1521038026;"2018-03-14 08:33:46";21.5;483;42;40;809.7
1521038330;"2018-03-14 08:38:50";21.6;532;42;36;809.7
1521038634;"2018-03-14 08:43:54";21.6;553;42;35;809.7
1521038937;"2018-03-14 08:48:57";21.7;560;42;37;809.7
1521039241;"2018-03-14 08:54:01";21.7;552;42;39;809.7
1521039545;"2018-03-14 08:59:05";21.7;557;42;42;809.7
1521039848;"2018-03-14 09:04:08";21.7;548;42;37;809.7
1521040152;"2018-03-14 09:09:12";21.7;554;42;38;809.8
1521040456;"2018-03-14 09:14:16";21.8;559;42;39;809.8
1521040760;"2018-03-14 09:19:20";21.9;555;42;35;809.8
1521041063;"2018-03-14 09:24:23";21.9;550;42;41;809.8
1521041366;"2018-03-14 09:29:26";22;552;42;35;809.8
1521041670;"2018-03-14 09:34:30";22;586;42;43;809.8
1521041970;"2018-03-14 09:39:30";22.1;598;42;41;809.9
1521042274;"2018-03-14 09:44:34";22.1;616;43;40;809.8
1521042578;"2018-03-14 09:49:38";22.2;624;43;40;809.8
1521042882;"2018-03-14 09:54:42";22.3;623;43;43;809.7
1521043187;"2018-03-14 09:59:47";22.4;625;43;39;809.7
1521043491;"2018-03-14 10:04:51";22.5;620;43;38;809.7
1521043795;"2018-03-14 10:09:55";22.6;622;42;38;809.6
1521044098;"2018-03-14 10:14:58";22.8;609;42;38;809.6
1521044403;"2018-03-14 10:20:03";22.9;604;42;39;809.6
1521044707;"2018-03-14 10:25:07";23.1;611;42;36;809.5
1521045012;"2018-03-14 10:30:12";23.2;601;42;35;809.5
1521045312;"2018-03-14 10:35:12";23.4;598;42;37;809.4
1521045615;"2018-03-14 10:40:15";23.5;584;41;36;809.4
1521045915;"2018-03-14 10:45:15";23.6;598;41;36;809.3
1521046218;"2018-03-14 10:50:18";23.8;598;41;37;809.2
1521046518;"2018-03-14 10:55:18";23.9;588;41;38;809.2
1521046822;"2018-03-14 11:00:22";24;587;40;38;809.2
1521047127;"2018-03-14 11:05:27";24.1;581;40;41;809.1
1521047432;"2018-03-14 11:10:32";24.2;581;40;41;809.1
1521047736;"2018-03-14 11:15:36";24.3;579;40;42;809
1521048039;"2018-03-14 11:20:39";24.4;599;40;36;808.9
1521048339;"2018-03-14 11:25:39";24.4;600;40;35;808.9
1521048643;"2018-03-14 11:30:43";24.6;602;40;37;808.8
1521048947;"2018-03-14 11:35:47";24.6;597;40;44;808.8
1521049247;"2018-03-14 11:40:47";24.7;626;40;42;808.7
1521049552;"2018-03-14 11:45:52";24.8;617;40;40;808.7
1521049853;"2018-03-14 11:50:53";24.9;617;39;37;808.6
1521050157;"2018-03-14 11:55:57";25;609;39;38;808.5
1521050461;"2018-03-14 12:01:01";25.1;594;39;37;808.4
1521050762;"2018-03-14 12:06:02";25.2;590;39;38;808.4
1521051061;"2018-03-14 12:11:01";25.3;581;39;41;808.3
1521051365;"2018-03-14 12:16:05";25.3;591;39;39;808.1
1521051666;"2018-03-14 12:21:06";25.4;595;39;44;808.1
1521051966;"2018-03-14 12:26:06";25.5;596;38;42;808
1521052270;"2018-03-14 12:31:10";25.6;634;38;46;808
1521052574;"2018-03-14 12:36:14";25.6;654;38;47;807.8
1521052873;"2018-03-14 12:41:13";25.7;677;38;45;807.7
1521053173;"2018-03-14 12:46:13";25.8;690;38;39;807.7
1521053473;"2018-03-14 12:51:13";25.9;698;38;36;807.6
1521053774;"2018-03-14 12:56:14";25.9;703;38;47;807.4
1521054074;"2018-03-14 13:01:14";26;697;38;43;807.3
1521054378;"2018-03-14 13:06:18";26.1;726;38;41;807.2
1521054679;"2018-03-14 13:11:19";26.2;741;38;38;807.1
1521054979;"2018-03-14 13:16:19";26.3;731;38;35;807.1
1521055284;"2018-03-14 13:21:24";26.4;710;38;37;807
1521055584;"2018-03-14 13:26:24";26.4;709;38;35;807
1521055884;"2018-03-14 13:31:24";26.5;702;38;35;806.9
1521056188;"2018-03-14 13:36:28";26.6;705;38;35;806.8
1521056489;"2018-03-14 13:41:29";26.6;708;37;36;806.7
1521056793;"2018-03-14 13:46:33";26.6;724;37;35;806.6
1521057096;"2018-03-14 13:51:36";26.7;728;37;37;806.6
1521057397;"2018-03-14 13:56:37";26.7;720;37;43;806.4
1521057697;"2018-03-14 14:01:37";26.7;718;37;43;806.4
1521057997;"2018-03-14 14:06:37";26.7;699;37;40;806.3
1521058297;"2018-03-14 14:11:37";26.7;687;37;42;806.3
1521058598;"2018-03-14 14:16:38";26.7;685;37;41;806.2
1521058898;"2018-03-14 14:21:38";26.7;655;37;41;806.2
1521059198;"2018-03-14 14:26:38";26.6;640;37;44;806.1
1521059498;"2018-03-14 14:31:38";26.6;648;37;45;806
1521059802;"2018-03-14 14:36:42";26.5;653;36;43;805.9
1521060103;"2018-03-14 14:41:43";26.5;663;36;47;805.9
1521060403;"2018-03-14 14:46:43";26.5;660;37;51;805.8
1521060704;"2018-03-14 14:51:44";26.7;670;37;58;805.8
1521061004;"2018-03-14 14:56:44";26.8;701;37;57;805.7
1521061304;"2018-03-14 15:01:44";27;705;36;55;805.6
1521061604;"2018-03-14 15:06:44";27;708;36;51;805.5
1521061908;"2018-03-14 15:11:48";27.1;678;36;49;805.5
1521062208;"2018-03-14 15:16:48";27.1;652;36;47;805.5
1521062509;"2018-03-14 15:21:49";27.2;626;35;46;805.5
1521062809;"2018-03-14 15:26:49";27.2;604;35;48;805.4
1521063110;"2018-03-14 15:31:50";27.2;601;35;45;805.4
1521063410;"2018-03-14 15:36:50";27.2;584;35;47;805.4
1521063710;"2018-03-14 15:41:50";27.2;572;34;48;805.3
1521064011;"2018-03-14 15:46:51";27.1;585;35;54;805.3
1521064311;"2018-03-14 15:51:51";27.1;593;35;50;805.3
1521064612;"2018-03-14 15:56:52";27.1;585;34;45;805.3
1521064912;"2018-03-14 16:01:52";27.1;588;34;45;805.3
1521065213;"2018-03-14 16:06:53";27.1;573;33;40;805.2
1521065513;"2018-03-14 16:11:53";27.1;571;33;40;805.2
1521065814;"2018-03-14 16:16:54";27.1;559;33;46;805.2
1521066114;"2018-03-14 16:21:54";27.1;574;33;47;805.3
1521066414;"2018-03-14 16:26:54";27;558;33;45;805.2
1521066715;"2018-03-14 16:31:55";27;562;33;46;805.2
1521067015;"2018-03-14 16:36:55";26.9;554;33;45;805.2
1521067315;"2018-03-14 16:41:55";26.9;555;32;51;805.3
1521067616;"2018-03-14 16:46:56";26.8;563;33;52;805.3
1521067916;"2018-03-14 16:51:56";26.7;553;32;49;805.2
1521068216;"2018-03-14 16:56:56";26.7;553;32;42;805.2
1521068517;"2018-03-14 17:01:57";26.6;550;32;39;805.3
1521068817;"2018-03-14 17:06:57";26.5;546;32;38;805.3
1521069122;"2018-03-14 17:12:02";26.5;541;32;39;805.3
1521069422;"2018-03-14 17:17:02";26.4;546;32;38;805.4
1521069722;"2018-03-14 17:22:02";26.4;536;32;38;805.4
1521070022;"2018-03-14 17:27:02";26.3;539;32;40;805.4
1521070322;"2018-03-14 17:32:02";26.2;539;32;47;805.4
1521070623;"2018-03-14 17:37:03";26.2;539;32;41;805.5
1521070923;"2018-03-14 17:42:03";26.1;532;32;46;805.5
1521071223;"2018-03-14 17:47:03";26;533;31;40;805.6
1521071523;"2018-03-14 17:52:03";26;526;32;40;805.6
1521071824;"2018-03-14 17:57:04";25.9;529;32;40;805.6
1521072125;"2018-03-14 18:02:05";25.8;530;32;41;805.7
1521072425;"2018-03-14 18:07:05";25.7;525;32;36;805.7
1521072725;"2018-03-14 18:12:05";25.7;516;31;36;805.8
1521073029;"2018-03-14 18:17:09";25.5;513;31;36;805.9
1521073329;"2018-03-14 18:22:09";25.4;510;31;36;805.9
1521073629;"2018-03-14 18:27:09";25.2;513;31;39;805.9
1521073930;"2018-03-14 18:32:10";25.1;512;31;35;806
1521074230;"2018-03-14 18:37:10";25;502;31;35;806.1
1521074531;"2018-03-14 18:42:11";24.9;495;31;36;806.2
1521074831;"2018-03-14 18:47:11";24.8;505;31;36;806.3
1521075131;"2018-03-14 18:52:11";24.7;499;31;45;806.3
1521075435;"2018-03-14 18:57:15";24.6;503;32;40;806.4
1521075735;"2018-03-14 19:02:15";24.6;498;31;38;806.4
1521076040;"2018-03-14 19:07:20";24.4;500;32;37;806.5
1521076340;"2018-03-14 19:12:20";24.4;501;32;40;806.5
1521076645;"2018-03-14 19:17:25";24.4;515;32;54;806.6
1521076945;"2018-03-14 19:22:25";24.4;523;32;47;806.6
1521077245;"2018-03-14 19:27:25";24.4;534;32;49;806.7
1521077545;"2018-03-14 19:32:25";24.5;522;32;43;806.8
1521077845;"2018-03-14 19:37:25";24.5;531;32;35;806.9
1521078145;"2018-03-14 19:42:25";24.5;514;32;35;807
1521078450;"2018-03-14 19:47:30";24.5;520;32;37;807
1521078749;"2018-03-14 19:52:29";24.5;515;32;43;807.1
1521079049;"2018-03-14 19:57:29";24.5;518;32;35;807.2
1521079351;"2018-03-14 20:02:31";24.5;517;32;36;807.3
1521079651;"2018-03-14 20:07:31";24.4;512;33;38;807.3
1521079950;"2018-03-14 20:12:30";24.4;508;33;38;807.4
1521080250;"2018-03-14 20:17:30";24.4;515;33;35;807.5
1521080556;"2018-03-14 20:22:36";24.4;512;33;35;807.5
1521080857;"2018-03-14 20:27:37";24.4;505;33;35;807.6
1521081160;"2018-03-14 20:32:40";24.4;505;33;35;807.7
1521081460;"2018-03-14 20:37:40";24.4;511;33;35;807.7
1521081764;"2018-03-14 20:42:44";24.4;507;33;35;807.7
1521082068;"2018-03-14 20:47:48";24.3;504;33;35;807.8
1521082368;"2018-03-14 20:52:48";24.3;496;33;36;807.9
1521082668;"2018-03-14 20:57:48";24.2;502;33;41;807.9
1521082972;"2018-03-14 21:02:52";24.2;502;33;37;808
1521083276;"2018-03-14 21:07:56";24.2;506;32;35;808
1521083580;"2018-03-14 21:13:00";24.2;508;32;36;808
1521083884;"2018-03-14 21:18:04";24.1;513;32;35;808
1521084184;"2018-03-14 21:23:04";24.1;514;32;36;808
1521084484;"2018-03-14 21:28:04";24;508;32;35;808.1
1521084785;"2018-03-14 21:33:05";24;505;32;35;808.2
1521085089;"2018-03-14 21:38:09";24;497;32;35;808.2
1521085389;"2018-03-14 21:43:09";23.9;489;32;35;808.2
1521085689;"2018-03-14 21:48:09";23.9;497;32;35;808.3
1521085992;"2018-03-14 21:53:12";23.9;497;32;35;808.3
1521086296;"2018-03-14 21:58:16";23.9;490;32;35;808.4
1521086601;"2018-03-14 22:03:21";23.8;488;32;35;808.4
1521086901;"2018-03-14 22:08:21";23.8;489;32;35;808.4
1521087205;"2018-03-14 22:13:25";23.8;489;32;35;808.4
1521087505;"2018-03-14 22:18:25";23.8;496;32;35;808.5
1521087810;"2018-03-14 22:23:30";23.8;500;32;35;808.5
1521088110;"2018-03-14 22:28:30";23.8;497;32;35;808.5
1521088409;"2018-03-14 22:33:29";23.8;500;32;35;808.5
1521088709;"2018-03-14 22:38:29";23.7;499;32;35;808.5
1521089014;"2018-03-14 22:43:34";23.7;500;32;35;808.5
1521089314;"2018-03-14 22:48:34";23.7;502;33;35;808.6
1521089614;"2018-03-14 22:53:34";23.7;501;33;35;808.6
1521089919;"2018-03-14 22:58:39";23.7;501;33;35;808.6
1521090219;"2018-03-14 23:03:39";23.7;507;33;35;808.6
1521090519;"2018-03-14 23:08:39";23.6;502;33;35;808.6
1521090823;"2018-03-14 23:13:43";23.6;508;33;35;808.7
1521091127;"2018-03-14 23:18:47";23.6;498;33;35;808.7
1521091428;"2018-03-14 23:23:48";23.6;509;33;35;808.6
1521091732;"2018-03-14 23:28:52";23.6;503;33;35;808.6
1521092035;"2018-03-14 23:33:55";23.6;511;33;35;808.6
1521092339;"2018-03-14 23:38:59";23.5;509;34;35;808.6
1521092643;"2018-03-14 23:44:03";23.5;514;34;35;808.6
1521092947;"2018-03-14 23:49:07";23.5;502;34;35;808.6
1521093248;"2018-03-14 23:54:08";23.5;499;34;35;808.6
1521093552;"2018-03-14 23:59:12";23.4;508;34;38;808.6
1521093857;"2018-03-15 00:04:17";23.4;509;34;42;808.6
1521094161;"2018-03-15 00:09:21";23.4;513;34;40;808.5
1521094465;"2018-03-15 00:14:25";23.3;515;35;35;808.5
1521094769;"2018-03-15 00:19:29";23.3;518;35;36;808.5
1521095069;"2018-03-15 00:24:29";23.3;508;35;35;808.4
1521095369;"2018-03-15 00:29:29";23.2;505;35;35;808.4
1521095669;"2018-03-15 00:34:29";23.2;495;35;35;808.4
1521095969;"2018-03-15 00:39:29";23.2;490;35;35;808.3
1521096270;"2018-03-15 00:44:30";23.2;497;35;35;808.3
1521096574;"2018-03-15 00:49:34";23.1;483;35;35;808.3
1521096874;"2018-03-15 00:54:34";23.1;486;35;35;808.3
1521097178;"2018-03-15 00:59:38";23.1;486;35;35;808.3
1521097481;"2018-03-15 01:04:41";23.1;481;35;35;808.2
1521097785;"2018-03-15 01:09:45";23.1;482;35;35;808.2
1521098086;"2018-03-15 01:14:46";23;479;35;35;808.1
1521098387;"2018-03-15 01:19:47";23;476;35;35;808.1
1521098687;"2018-03-15 01:24:47";23;477;35;35;808.1
1521098991;"2018-03-15 01:29:51";22.9;476;36;35;808.1
1521099290;"2018-03-15 01:34:50";22.9;472;36;35;808.1
1521099594;"2018-03-15 01:39:54";22.9;474;36;35;808
1521099894;"2018-03-15 01:44:54";22.8;473;36;35;807.9
1521100194;"2018-03-15 01:49:54";22.8;466;36;35;807.9
1521100499;"2018-03-15 01:54:59";22.8;470;36;35;807.9
1521100803;"2018-03-15 02:00:03";22.7;463;36;35;807.9
1521101107;"2018-03-15 02:05:07";22.7;464;36;35;807.8
1521101411;"2018-03-15 02:10:11";22.6;469;36;35;807.7
1521101715;"2018-03-15 02:15:15";22.6;454;36;35;807.7
1521102019;"2018-03-15 02:20:19";22.6;469;37;35;807.7
1521102318;"2018-03-15 02:25:18";22.6;472;37;35;807.7
1521102619;"2018-03-15 02:30:19";22.6;465;37;35;807.7
1521102924;"2018-03-15 02:35:24";22.6;467;37;35;807.7
1521103228;"2018-03-15 02:40:28";22.5;465;37;35;807.7
1521103532;"2018-03-15 02:45:32";22.5;467;37;35;807.7
1521103836;"2018-03-15 02:50:36";22.5;467;37;35;807.6
1521104139;"2018-03-15 02:55:39";22.5;465;37;35;807.6
1521104443;"2018-03-15 03:00:43";22.4;459;37;35;807.6
1521104747;"2018-03-15 03:05:47";22.4;468;37;35;807.6
1521105051;"2018-03-15 03:10:51";22.4;467;37;35;807.6
1521105353;"2018-03-15 03:15:53";22.4;463;37;35;807.6
1521105657;"2018-03-15 03:20:57";22.4;458;37;35;807.5
1521105957;"2018-03-15 03:25:57";22.3;455;37;35;807.5
1521106260;"2018-03-15 03:31:00";22.3;470;37;35;807.5
1521106561;"2018-03-15 03:36:01";22.3;456;37;35;807.4
1521106865;"2018-03-15 03:41:05";22.3;459;37;35;807.4
1521107169;"2018-03-15 03:46:09";22.3;464;37;35;807.5
1521107473;"2018-03-15 03:51:13";22.2;455;37;35;807.5
1521107772;"2018-03-15 03:56:12";22.2;467;37;35;807.5
1521108076;"2018-03-15 04:01:16";22.2;465;37;35;807.5
1521108377;"2018-03-15 04:06:17";22.2;463;37;35;807.5
